GeneID	pearson_corr
Sobic.005G059600	0.847005514368836
Sobic.001G152280	0.846980916133253
Sobic.001G409600	0.846972615195202
Sobic.006G185100	0.846954116005347
Sobic.004G031800	0.846951553560074
Sobic.002G409700	0.846938882971338
Sobic.003G407300	0.846768665798512
Sobic.008G046600	0.846728992185038
Sobic.003G272400	0.846716458431316
Sobic.003G011900	0.846691069220027
Sobic.001G056800	0.846680622129555
Sobic.006G250500	0.846678445548284
Sobic.009G109200	0.846598379888809
Sobic.001G511500	0.84640015777342
Sobic.010G069100	0.8463937442745
Sobic.007G223000	0.846383706237489
Sobic.002G385300	0.846293151979712
Sobic.010G123600	0.846176224587969
Sobic.010G069500	0.846126353965095
Sobic.001G276500	0.846064220633027
Sobic.010G102600	0.845901874710669
Sobic.007G031600	0.845861201452088
Sobic.007G071400	0.845835714394288
Sobic.004G294800	0.845773758365822
Sobic.003G310300	0.845753023683798
Sobic.006G034800	0.845740704595124
Sobic.004G172500	0.845709756056897
Sobic.003G372500	0.845692958338874
Sobic.006G275800	0.845689097166515
Sobic.004G270800	0.845603404505641
Sobic.009G257200	0.845602320288416
Sobic.002G047500	0.845601294716399
Sobic.003G006400	0.845480247518841
Sobic.002G266300	0.845407433839148
Sobic.002G263300	0.845403408342946
Sobic.009G126000	0.845398345503553
Sobic.009G002000	0.845379993737024
Sobic.002G236200	0.845373137731778
Sobic.006G050700	0.845338365137495
Sobic.004G124200	0.845327163518273
Sobic.004G341700	0.845317049059615
Sobic.010G186700	0.845249267964456
Sobic.003G160000	0.845233454307427
Sobic.008G029900	0.845214531600927
Sobic.004G279500	0.845172337886478
Sobic.001G347300	0.845142562509019
Sobic.006G116100	0.845139025917466
Sobic.004G088501	0.84507990927596
Sobic.005G229000	0.84505607270022
Sobic.001G457800	0.845019478345912
Sobic.003G169400	0.844950207259928
Sobic.006G189200	0.84493842474685
Sobic.004G261600	0.844839740593323
Sobic.006G059000	0.844818764976853
Sobic.001G121200	0.844760455386627
Sobic.001G079200	0.84472327040308
Sobic.004G049700	0.844707122904388
Sobic.003G133800	0.844671021507455
Sobic.006G237900	0.844623104867672
Sobic.003G058100	0.844536023571865
Sobic.006G179600	0.844527300792877
Sobic.002G364000	0.844518742569591
Sobic.001G467200	0.844491470212395
Sobic.009G139800	0.844461503645945
Sobic.002G256800	0.844415027990663
Sobic.003G032000	0.844395105033177
Sobic.007G049800	0.844326130246117
Sobic.001G097100	0.844305711848882
Sobic.003G247300	0.844232859155459
Sobic.002G268400	0.844227182686235
Sobic.003G018600	0.844211346599491
Sobic.001G098800	0.844188568263495
Sobic.001G177800	0.844176644667129
Sobic.005G013000	0.844144122483242
Sobic.002G324400	0.844130399034707
Sobic.003G370300	0.844059660307506
Sobic.006G121100	0.84405763174692
Sobic.006G062200	0.843982265551171
Sobic.001G293300	0.843908542172311
Sobic.001G360900	0.843904881735029
Sobic.001G146800	0.843892034408247
Sobic.002G154000	0.843825037122603
Sobic.001G332700	0.843810014713404
Sobic.005G100300	0.843727278949113
Sobic.008G033900	0.843649875722531
Sobic.003G267800	0.843571896749406
Sobic.001G435400	0.843567644357892
Sobic.001G088100	0.843525062929805
Sobic.003G336200	0.843489949675805
Sobic.009G216000	0.843476382098184
Sobic.002G259800	0.843413146071202
Sobic.007G000900	0.843405188731653
Sobic.010G172500	0.843291705228292
Sobic.004G082500	0.843253531099608
Sobic.001G283700	0.843219654821515
Sobic.004G055200	0.843171598103121
Sobic.001G423000	0.84312046382615
Sobic.003G252200	0.843056370677876
Sobic.004G359700	0.843041548379339
Sobic.002G392600	0.843022835175468
Sobic.009G160200	0.843000573098309
Sobic.001G327800	0.842932848433006
Sobic.006G112600	0.842926252282674
Sobic.001G080700	0.842861648301675
Sobic.002G257200	0.842855688438318
Sobic.010G257300	0.842838906861566
Sobic.004G348300	0.842827383942714
Sobic.001G328200	0.842823752359395
Sobic.009G001200	0.84281905848247
Sobic.003G092700	0.842810906485612
Sobic.006G161300	0.842810697635108
Sobic.004G192700	0.842810585968961
Sobic.007G042900	0.842771514380058
Sobic.006G086500	0.842634148524972
Sobic.006G162800	0.842621551274467
Sobic.002G204900	0.842619236165229
Sobic.006G072400	0.842605647450423
Sobic.002G151000	0.842599361305438
Sobic.001G495300	0.84257703319611
Sobic.004G172700	0.842560101714647
Sobic.006G251900	0.842523705884442
Sobic.001G128300	0.842521197098142
Sobic.003G067100	0.842517752223743
Sobic.001G048700	0.842478727272311
Sobic.007G202900	0.842369944864508
Sobic.006G263800	0.842342262545072
Sobic.002G157000	0.84233896044916
Sobic.006G280100	0.842272417096992
Sobic.001G102700	0.842211086350526
Sobic.010G217900	0.842178563519071
Sobic.005G194900	0.842175199921705
Sobic.003G169900	0.842172580915626
Sobic.003G203300	0.842139216666636
Sobic.007G056100	0.841966337619762
Sobic.001G016700	0.841961198119037
Sobic.003G336800	0.841888914840314
Sobic.001G433800	0.841871801655318
Sobic.004G227600	0.84186697795051
Sobic.008G070500	0.841861476660883
Sobic.006G034500	0.841850852563985
Sobic.001G003900	0.841822615155185
Sobic.004G265500	0.841786968842495
Sobic.001G457900	0.841779138617927
Sobic.004G178300	0.841768446362315
Sobic.010G223700	0.841765242100386
Sobic.008G192600	0.841764468239816
Sobic.008G077700	0.84170440890654
Sobic.008G089700	0.841700216384177
Sobic.003G004300	0.841605061199643
Sobic.010G276800	0.841544998909489
Sobic.004G288600	0.841538439840199
Sobic.006G223200	0.841449903969112
Sobic.006G012500	0.841414552083194
Sobic.006G220300	0.841384662018538
Sobic.010G095600	0.841353594693985
Sobic.004G253000	0.841305286272698
Sobic.003G343400	0.841301568990413
Sobic.001G305700	0.841261293836705
Sobic.007G169100	0.841245568124118
Sobic.006G093800	0.841105414862334
Sobic.004G238200	0.841091701732538
Sobic.008G015500	0.841089426130182
Sobic.001G056200	0.841084882781429
Sobic.008G123500	0.841056786169783
Sobic.003G155400	0.841051371266792
Sobic.002G270800	0.841021284526821
Sobic.003G376800	0.841003777766741
Sobic.008G098900	0.840952889408585
Sobic.007G125000	0.840924897772246
Sobic.008G160500	0.840913797160807
Sobic.009G180800	0.840884527963557
Sobic.002G141300	0.840880137395125
Sobic.008G173100	0.840864926613909
Sobic.003G109700	0.840815120138316
Sobic.002G367100	0.840800991323174
Sobic.006G192700	0.840768318028946
Sobic.001G291100	0.840753433999986
Sobic.003G412300	0.840701817786195
Sobic.003G200800	0.840678048690352
Sobic.003G170100	0.840673317285476
Sobic.006G010900	0.840612099216164
Sobic.002G263800	0.84060740525217
Sobic.003G253000	0.840602099244867
Sobic.004G356800	0.840600092171177
Sobic.001G290500	0.840591509939905
Sobic.001G421300	0.840503071990932
Sobic.010G052800	0.840485805754471
Sobic.008G021700	0.840456542993518
Sobic.001G357200	0.840448301386976
Sobic.009G032300	0.840447411161313
Sobic.008G124900	0.840435387313404
Sobic.002G346400	0.840416194886893
Sobic.001G191900	0.840377791914394
Sobic.003G354400	0.840376780781546
Sobic.001G486700	0.840369881080615
Sobic.002G301200	0.840294623714829
Sobic.003G202600	0.840188256443087
Sobic.009G177500	0.840182751108517
Sobic.002G303600	0.840174531468578
Sobic.001G176700	0.840161202460684
Sobic.003G433500	0.840146744441246
Sobic.001G231000	0.840093619742432
Sobic.006G045901	0.840078250481594
Sobic.001G064300	0.840007754574024
Sobic.002G161800	0.839993965289674
Sobic.008G110300	0.839981459612328
Sobic.004G313700	0.839916468095267
Sobic.007G036550	0.839894586731954
Sobic.008G088821	0.839877496794111
Sobic.009G127300	0.839869649102775
Sobic.002G396000	0.839840961725947
Sobic.004G113400	0.839840234707221
Sobic.006G082500	0.839754803847423
Sobic.010G135250	0.839731897261346
Sobic.006G217700	0.839657908642635
Sobic.005G003500	0.839656968887738
Sobic.007G020600	0.839640549099766
Sobic.009G014400	0.839626891030167
Sobic.008G055900	0.839598004985697
Sobic.004G242700	0.83948142360869
Sobic.009G065900	0.839328356334206
Sobic.001G459100	0.83931651634198
Sobic.006G073200	0.839295689488895
Sobic.002G142900	0.839276099166562
Sobic.002G043900	0.839230324591149
Sobic.006G213400	0.839222055059605
Sobic.001G058100	0.839204839871532
Sobic.001G034500	0.839192820859747
Sobic.001G251200	0.839184618115593
Sobic.008G014500	0.839095485714378
Sobic.004G270200	0.839079689245027
Sobic.001G447300	0.839072711214533
Sobic.001G537300	0.839059232116365
Sobic.006G197300	0.839041409117793
Sobic.001G287500	0.838970936000505
Sobic.003G260800	0.838932313093287
Sobic.006G074500	0.838931342393207
Sobic.006G108400	0.838904817467075
Sobic.004G031300	0.838864960865233
Sobic.007G218000	0.838765259186172
Sobic.004G357100	0.838739241805817
Sobic.001G291900	0.83872913610438
Sobic.001G094000	0.838722102807764
Sobic.006G280050	0.838705155542844
Sobic.001G375100	0.838698132207938
Sobic.003G259400	0.838688947919595
Sobic.007G212500	0.838685086925654
Sobic.006G171700	0.838520232211817
Sobic.006G237400	0.838487694756036
Sobic.007G018200	0.838472369079503
Sobic.001G127100	0.83844769214698
Sobic.005G003300	0.838426806214105
Sobic.006G013500	0.838416675793528
Sobic.007G190333	0.838400287244026
Sobic.004G178100	0.838285809208487
Sobic.001G179200	0.838277587221712
Sobic.002G357700	0.838224497864041
Sobic.009G226400	0.838197205673352
Sobic.003G160800	0.838172215962699
Sobic.005G090900	0.838047642617645
Sobic.001G529600	0.838032604582432
Sobic.009G054700	0.837979662097469
Sobic.010G093100	0.837948174309469
Sobic.007G163100	0.837946790936661
Sobic.009G210500	0.83785968589442
Sobic.002G077900	0.83780721564806
Sobic.003G077400	0.837732938678092
Sobic.002G275600	0.837692243517122
Sobic.004G211833	0.837684674463333
Sobic.001G375000	0.837637531729719
Sobic.001G281600	0.837608494310293
Sobic.009G094900	0.837606925763721
Sobic.004G319000	0.837601619334089
Sobic.003G246100	0.837565854161153
Sobic.003G287900	0.837548020484765
Sobic.003G258800	0.83749492080263
Sobic.004G298900	0.837481301571432
Sobic.002G317400	0.837469600682425
Sobic.009G114500	0.837436271217936
Sobic.009G255300	0.837433419528935
Sobic.002G400400	0.837413677767464
Sobic.002G281800	0.837410240785701
Sobic.003G396700	0.837322236928601
Sobic.004G324300	0.837315969922832
Sobic.001G458700	0.837312032338931
Sobic.007G177000	0.837212964666456
Sobic.001G091100	0.837176386154719
Sobic.007G112200	0.837164306049949
Sobic.006G000900	0.83716139700994
Sobic.008G043700	0.837113303749361
Sobic.004G263400	0.837086628711124
Sobic.009G242900	0.837072682736701
Sobic.001G050600	0.837060601775924
Sobic.001G516800	0.837052711177697
Sobic.003G435000	0.837040600625701
Sobic.001G294000	0.836975600738139
Sobic.001G131800	0.836973812242962
Sobic.002G358400	0.836972453387506
Sobic.006G255000	0.836954649679217
Sobic.004G019500	0.836953639456682
Sobic.002G423200	0.836879528259501
Sobic.002G146300	0.836840443068369
Sobic.002G165300	0.836817964997492
Sobic.004G227400	0.836810400552715
Sobic.004G000100	0.83680387333882
Sobic.010G235000	0.836778769955657
Sobic.009G137800	0.836729031366642
Sobic.006G056000	0.836697326488128
Sobic.003G435200	0.836664285939492
Sobic.003G167500	0.836642854365487
Sobic.001G037100	0.836591175309068
Sobic.009G012600	0.836586961971738
Sobic.001G066700	0.836524686269703
Sobic.009G053900	0.836517119903643
Sobic.002G177000	0.836489952218897
Sobic.003G274800	0.8364887409743
Sobic.001G070600	0.836443961471673
Sobic.002G299900	0.836433132147894
Sobic.003G150000	0.836426324708285
Sobic.001G142400	0.836382052727634
Sobic.006G083600	0.836349966297491
Sobic.004G006700	0.836335202149493
Sobic.008G025900	0.836309961000001
Sobic.007G011800	0.836296955806156
Sobic.004G155600	0.836260651303449
Sobic.002G087900	0.836238850020202
Sobic.004G265800	0.83621338952763
Sobic.008G178300	0.836203801996044
Sobic.002G077000	0.836187324961736
Sobic.001G150600	0.836181880287653
Sobic.004G339100	0.836158438440871
Sobic.005G084800	0.836145909775489
Sobic.006G210700	0.836046207742472
Sobic.001G116500	0.836016266825197
Sobic.002G060900	0.835961242097362
Sobic.005G207100	0.835928722842651
Sobic.004G180900	0.835920616518463
Sobic.003G174475	0.835907655964177
Sobic.001G453300	0.835858517624753
Sobic.010G169700	0.835752652149836
Sobic.003G172800	0.835675802420869
Sobic.007G143700	0.835661474364872
Sobic.003G127300	0.835643103177974
Sobic.003G254000	0.835605948550407
Sobic.003G047800	0.83556244109621
Sobic.004G002100	0.83554988730523
Sobic.003G012100	0.835501758395367
Sobic.010G231100	0.835472886337077
Sobic.002G424000	0.835467071370155
Sobic.009G072700	0.835444980255071
Sobic.001G156100	0.835412561566555
Sobic.002G073900	0.835403882353314
Sobic.001G162300	0.835338766180245
Sobic.004G210200	0.835300112479275
Sobic.002G103500	0.835292964772976
Sobic.002G280200	0.835269675755614
Sobic.001G390300	0.835265326691485
Sobic.003G063200	0.835193603957771
Sobic.010G256700	0.835136561302405
Sobic.001G092100	0.835134587559258
Sobic.010G266800	0.835070513446291
Sobic.002G411300	0.835051664263625
Sobic.001G384200	0.835031055074606
Sobic.003G040000	0.834990118325457
Sobic.010G028300	0.834895663646255
Sobic.003G169100	0.834887961897538
Sobic.001G011300	0.834848832693147
Sobic.001G222400	0.834827332635187
Sobic.010G232400	0.834807634191259
Sobic.008G088857	0.834800812852464
Sobic.010G001100	0.834746772429641
Sobic.004G068400	0.834730497439805
Sobic.004G347400	0.834669715255989
Sobic.002G224700	0.834617005222341
Sobic.001G251400	0.834613610390627
Sobic.002G150700	0.834564224925757
Sobic.006G204200	0.83455205225262
Sobic.001G185600	0.834540655207206
Sobic.008G001500	0.834521982204605
Sobic.001G221500	0.834520958030158
Sobic.001G263000	0.83445446072023
Sobic.001G299700	0.834433243985351
Sobic.003G327200	0.834432175589547
Sobic.006G002800	0.834415160179281
Sobic.007G075900	0.834352862000659
Sobic.003G203400	0.834351714700529
Sobic.003G249600	0.834343625320733
Sobic.003G288401	0.834306843953371
Sobic.003G362900	0.834212949151395
Sobic.001G237600	0.834134790232522
Sobic.001G394400	0.834129018890336
Sobic.002G301300	0.83412500438164
Sobic.010G205100	0.834088673269185
Sobic.004G115800	0.834072326051699
Sobic.001G443100	0.83405963878709
Sobic.001G335900	0.834053345907787
Sobic.003G179000	0.834049095829747
Sobic.010G067600	0.834022283624963
Sobic.003G250900	0.833995388623645
Sobic.004G176000	0.833990973910323
Sobic.002G129000	0.833982080770051
Sobic.003G408500	0.83397896275002
Sobic.004G120100	0.833940440436865
Sobic.007G048700	0.833882318300843
Sobic.003G034400	0.83386645980063
Sobic.001G149500	0.833791115640579
Sobic.005G010900	0.833790701402765
Sobic.010G007400	0.833780120384853
Sobic.010G258800	0.833760910309995
Sobic.009G034700	0.833646051772385
Sobic.003G220100	0.83361203739122
Sobic.001G311500	0.833566398209745
Sobic.007G189000	0.833563130322511
Sobic.009G131900	0.833519518682547
Sobic.009G143300	0.833488085836651
Sobic.007G173700	0.833450667660825
Sobic.003G184600	0.83344805658935
Sobic.006G233100	0.83338511342493
Sobic.001G433400	0.833363694792289
Sobic.001G346300	0.833355620359062
Sobic.005G063000	0.833341748792913
Sobic.010G002500	0.83320366869432
Sobic.004G277400	0.833145801302124
Sobic.009G126900	0.833062027833088
Sobic.009G162900	0.833023797647603
Sobic.008G125000	0.833011552700956
Sobic.003G249300	0.833004186593056
Sobic.001G321900	0.832957855393151
Sobic.002G297300	0.832922318264076
Sobic.003G393001	0.832874917227592
Sobic.006G185200	0.83284556994188
Sobic.002G363200	0.832792775757377
Sobic.006G252100	0.832782008218915
Sobic.006G012900	0.832770746345019
Sobic.007G024700	0.832763893718623
Sobic.002G321400	0.832693535430255
Sobic.002G429300	0.832649207991599
Sobic.002G301400	0.832632893943222
Sobic.003G121300	0.832617158274558
Sobic.004G358500	0.832570228699964
Sobic.001G464500	0.832554039846843
Sobic.002G402700	0.832521089329875
Sobic.001G518500	0.832498526158996
Sobic.001G351500	0.832498227408616
Sobic.002G419800	0.832444398155891
Sobic.003G132700	0.832427113415236
Sobic.006G104600	0.832419937872106
Sobic.001G018500	0.832389066873119
Sobic.007G212300	0.83237128100822
Sobic.001G335400	0.832321740027633
Sobic.006G200600	0.832282867983363
Sobic.003G104000	0.832274478872189
Sobic.001G333200	0.832074841112793
Sobic.003G409400	0.832069729102307
Sobic.009G091800	0.832018051803152
Sobic.001G376700	0.832010487993408
Sobic.001G439300	0.832005747181327
Sobic.003G383600	0.831980563710737
Sobic.002G376500	0.831941563627109
Sobic.008G063000	0.831897481565063
Sobic.002G374700	0.83189723647667
Sobic.003G432500	0.831884363755302
Sobic.010G220200	0.831877934970625
Sobic.002G113800	0.83183012642161
Sobic.001G463000	0.831821061653861
Sobic.002G006900	0.831745869465606
Sobic.005G181000	0.831644372596597
Sobic.001G485300	0.831571710631454
Sobic.002G140000	0.83152857258348
Sobic.004G114800	0.831489061125048
Sobic.002G370900	0.831418221759076
Sobic.004G164400	0.831364015301446
Sobic.007G114600	0.831361801494457
Sobic.009G117300	0.831295457671298
Sobic.003G241200	0.831241392741159
Sobic.003G382900	0.831212483808046
Sobic.005G001400	0.831152685036484
Sobic.004G021200	0.831129018395105
Sobic.002G001600	0.831091551581485
Sobic.001G309300	0.831053020939785
Sobic.010G191800	0.83103952470016
Sobic.007G173200	0.831009184337107
Sobic.001G220400	0.830999845145086
Sobic.001G061200	0.830995002219449
Sobic.001G050700	0.830941200108203
Sobic.001G114500	0.830931886993492
Sobic.008G076800	0.83092180631367
Sobic.001G192000	0.830898637704356
Sobic.001G474500	0.83087503324011
Sobic.005G122900	0.830846955914485
Sobic.004G240800	0.830759140662423
Sobic.004G070800	0.830737207723648
Sobic.003G238100	0.830711569531835
Sobic.004G271700	0.830609344977965
Sobic.003G163100	0.830592669224358
Sobic.006G222400	0.830589942284507
Sobic.007G225700	0.830580567559241
Sobic.001G132400	0.830558949429573
Sobic.009G164400	0.830555382765628
Sobic.010G039300	0.830412377640303
Sobic.009G013400	0.83039868772563
Sobic.001G524900	0.830379975631108
Sobic.002G042400	0.830377109843552
Sobic.002G119700	0.830362984367595
Sobic.008G173000	0.830346509499254
Sobic.005G063200	0.830322634620524
Sobic.003G314100	0.830292281914951
Sobic.001G010700	0.830288422947522
Sobic.003G285600	0.830286185140648
Sobic.003G036400	0.830258986280751
Sobic.003G392900	0.830238343592705
Sobic.001G219300	0.830204863587733
Sobic.002G156000	0.830122455668784
Sobic.001G301700	0.830107110818296
Sobic.007G166400	0.830077916097001
Sobic.008G178100	0.830027786962942
Sobic.010G077500	0.82999950381544
Sobic.007G179800	0.82996530149024
Sobic.001G007000	0.829869333957293
Sobic.007G029300	0.82986310379627
Sobic.001G508100	0.82984723073704
Sobic.009G162200	0.829785303835574
Sobic.006G248801	0.829782465162215
Sobic.003G200600	0.829767490949245
Sobic.001G495200	0.829755504445877
Sobic.002G179500	0.829749801129703
Sobic.003G398700	0.829722595322547
Sobic.009G212600	0.829721345929777
Sobic.003G398300	0.829706861024419
Sobic.004G293400	0.82965331764313
Sobic.009G164500	0.829576231605325
Sobic.003G088600	0.82952062939435
Sobic.002G294100	0.829473815451257
Sobic.007G011400	0.829374668207603
Sobic.002G320500	0.82928429120463
Sobic.008G162900	0.829223480334808
Sobic.001G203400	0.829220773699103
Sobic.008G118800	0.82918357683246
Sobic.009G125300	0.82909044887516
Sobic.010G154000	0.829052949672128
Sobic.001G390500	0.829047205261716
Sobic.005G039700	0.829026445305974
Sobic.003G277400	0.82895147356335
Sobic.010G188100	0.828945655166005
Sobic.007G152400	0.828929026371165
Sobic.010G152600	0.828925184715693
Sobic.004G275700	0.828911515879279
Sobic.010G188600	0.828874020961069
Sobic.004G202750	0.828870814404672
Sobic.004G127700	0.828860780242537
Sobic.001G500600	0.828838665031542
Sobic.004G156800	0.828788998737428
Sobic.001G073000	0.828785808955903
Sobic.003G252700	0.828777018716495
Sobic.003G050900	0.828763963073965
Sobic.001G355800	0.828719611418341
Sobic.009G116400	0.828697678886692
Sobic.002G001500	0.828688181899926
Sobic.003G173266	0.828682191915467
Sobic.004G049500	0.828608235026436
Sobic.002G261900	0.828536345931031
Sobic.010G197500	0.828417480454812
Sobic.008G068000	0.828411453255
Sobic.005G026000	0.828367958634027
Sobic.001G049500	0.828356557685793
Sobic.001G011600	0.828313964692701
Sobic.009G227100	0.828293588226169
Sobic.004G033200	0.82826987868695
Sobic.002G210500	0.828211116629721
Sobic.001G461400	0.828076205662985
Sobic.004G267900	0.828060426648838
Sobic.002G343901	0.828048412408414
Sobic.003G329800	0.828022945641342
Sobic.008G150000	0.828005584959118
Sobic.009G168000	0.827926591062142
Sobic.001G061700	0.827904252962077
Sobic.010G079500	0.827881327479728
Sobic.003G169200	0.827819877102778
Sobic.001G282500	0.827773916483642
Sobic.001G058600	0.827738740862122
Sobic.008G144900	0.827713905010834
Sobic.007G133700	0.827693970316509
Sobic.010G027800	0.827673169753351
Sobic.002G052700	0.827652027456349
Sobic.002G018100	0.827623567464416
Sobic.010G262500	0.827590533270912
Sobic.004G238900	0.827584388358746
Sobic.004G025700	0.827584247049198
Sobic.003G029800	0.827574557274922
Sobic.009G016633	0.827560376791356
Sobic.009G160100	0.827506829203134
Sobic.001G017800	0.827436883994787
Sobic.003G309900	0.827431971858688
Sobic.001G378800	0.827408909643533
Sobic.004G164000	0.827379564967794
Sobic.004G088100	0.827374372683537
Sobic.006G049900	0.827368621440198
Sobic.006G199200	0.827332605777848
Sobic.009G171300	0.827225980826963
Sobic.008G111700	0.827159448935606
Sobic.003G119000	0.827075613677517
Sobic.002G270900	0.827075090125816
Sobic.008G067600	0.827071558501994
Sobic.003G195900	0.827055536051089
Sobic.010G106900	0.826988719792013
Sobic.003G197400	0.826964569324506
Sobic.010G261600	0.826948172521332
Sobic.008G003600	0.826902173824453
Sobic.004G358400	0.826833402160125
Sobic.010G219400	0.826794448219295
Sobic.002G312400	0.826772670280058
Sobic.004G151600	0.826736491531255
Sobic.006G128100	0.826706985648466
Sobic.004G079800	0.826672246826268
Sobic.007G095500	0.826611598660101
Sobic.006G021600	0.82657846670592
Sobic.001G172200	0.826532037339722
Sobic.006G238700	0.826458155733881
Sobic.007G010800	0.826443137258885
Sobic.009G194801	0.826409736459103
Sobic.001G102500	0.826394646723447
Sobic.002G347400	0.826378714184986
Sobic.002G111600	0.826351745034046
Sobic.010G174800	0.82631334027943
Sobic.005G209400	0.826269107430384
Sobic.009G000900	0.826263797661827
Sobic.004G178400	0.826217330646212
Sobic.004G263200	0.82619728038443
Sobic.009G176700	0.826151150785772
Sobic.001G516100	0.826141115014987
Sobic.001G362800	0.826136857397983
Sobic.003G034900	0.826089789142181
Sobic.001G135400	0.826071716568686
Sobic.003G343700	0.826053929917609
Sobic.002G401100	0.826021746450286
Sobic.005G044500	0.825998154819503
Sobic.003G274300	0.825912410300778
Sobic.009G004600	0.825895960488798
Sobic.006G208900	0.825871986312864
Sobic.009G259400	0.82580892918988
Sobic.003G119700	0.825798357053465
Sobic.002G299600	0.825793986409163
Sobic.004G204100	0.825775113248186
Sobic.006G102100	0.825773486874243
Sobic.002G294200	0.825695349688153
Sobic.002G126800	0.825689876820156
Sobic.008G003700	0.825665342354838
Sobic.007G192600	0.825662104127772
Sobic.003G261200	0.825599594329058
Sobic.004G307400	0.825576017027509
Sobic.002G082100	0.825538780458705
Sobic.003G305100	0.82553185455263
Sobic.010G099800	0.825513362889501
Sobic.007G119900	0.825469860309336
Sobic.005G167400	0.82545523369786
Sobic.004G255700	0.825411530390338
Sobic.002G200200	0.825373158010225
Sobic.001G198100	0.82536387977535
Sobic.001G108900	0.825239159424176
Sobic.004G044200	0.825210664949117
Sobic.009G149700	0.825164245159496
Sobic.006G021700	0.825156946244986
Sobic.003G257700	0.825100740655925
Sobic.008G051300	0.825073553929116
Sobic.002G223700	0.825069845237257
Sobic.004G253050	0.825032237439181
Sobic.010G089800	0.825028646897663
Sobic.004G111700	0.824950037587681
Sobic.004G244400	0.824921960372835
Sobic.007G079700	0.824877259150704
Sobic.002G089900	0.824866953955795
Sobic.001G025600	0.824814649386078
Sobic.001G507200	0.824795658275353
Sobic.006G047300	0.824757669843205
Sobic.001G458800	0.824680009017913
Sobic.002G428200	0.824651162553982
Sobic.002G199100	0.824636217616459
Sobic.010G141600	0.8245593384951
Sobic.008G002500	0.824512179069809
Sobic.009G125400	0.824494705595607
Sobic.003G426800	0.82449191255929
Sobic.009G022200	0.824450300625699
Sobic.007G200500	0.82424274382318
Sobic.004G057900	0.824196525788248
Sobic.004G256500	0.824184437059096
Sobic.006G083100	0.824160829291963
Sobic.001G071400	0.82403014980275
Sobic.009G214900	0.824012304065795
Sobic.009G122500	0.824001862453267
Sobic.003G093400	0.824000160625424
Sobic.001G332300	0.823923194984929
Sobic.003G311700	0.823901838692456
Sobic.004G048000	0.823860121076048
Sobic.009G259900	0.823792457472181
Sobic.004G105500	0.823753881979991
Sobic.003G411800	0.823714651311975
Sobic.004G205000	0.823671441356195
Sobic.006G119900	0.823635317064084
Sobic.003G322300	0.82360225180484
Sobic.001G273700	0.823536450943162
Sobic.001G052000	0.823482800239982
Sobic.004G074000	0.823477741893586
Sobic.008G018900	0.823425365475246
Sobic.004G127400	0.823421071835239
Sobic.009G135800	0.823385094083942
Sobic.002G198300	0.823380590553893
Sobic.006G074000	0.823370833302345
Sobic.007G113600	0.823370068592451
Sobic.005G177700	0.823153650577593
Sobic.007G061000	0.823135387798711
Sobic.001G313400	0.823121792145754
Sobic.001G282200	0.823103299415377
Sobic.010G205800	0.823100767752488
Sobic.008G054700	0.823067831953882
Sobic.004G242400	0.823053235501229
Sobic.003G361500	0.823033333325812
Sobic.006G131200	0.823018330692972
Sobic.003G057233	0.823017007547553
Sobic.007G187200	0.823015716631666
Sobic.009G045400	0.822972025935774
Sobic.008G030000	0.822906866256388
Sobic.010G165800	0.822850707246577
Sobic.001G478300	0.822835628045418
Sobic.010G243400	0.822834549758604
Sobic.002G390400	0.822810581411559
Sobic.003G252100	0.822705569939968
Sobic.003G257600	0.822686048971464
Sobic.001G077300	0.822680237381481
Sobic.004G295800	0.822677442890119
Sobic.004G345400	0.822665896152145
Sobic.001G261436	0.822588916851451
Sobic.002G199000	0.822573317131499
Sobic.004G145000	0.822555137243874
Sobic.009G191400	0.822545739826949
Sobic.003G383300	0.822410510335263
Sobic.006G093300	0.822324878699199
Sobic.006G242401	0.822321391760609
Sobic.002G213300	0.822294687821649
Sobic.007G030700	0.822289176503696
Sobic.010G269600	0.822219727405285
Sobic.008G170700	0.82216755125611
Sobic.007G168500	0.822058580568973
Sobic.003G117900	0.822035755954327
Sobic.004G286100	0.821956669232645
Sobic.004G147200	0.821933755735114
Sobic.006G255600	0.821846094515784
Sobic.003G047100	0.821810854103732
Sobic.003G165101	0.821748434759876
Sobic.009G003300	0.821718667586072
Sobic.004G242500	0.821718002559621
Sobic.009G180200	0.821690971185358
Sobic.004G311900	0.821639722398508
Sobic.004G318000	0.821622849141974
Sobic.003G052400	0.821611629364904
Sobic.003G316200	0.821595603059282
Sobic.002G192200	0.821591545317849
Sobic.003G048500	0.821575490298806
Sobic.002G084300	0.821555301540118
Sobic.006G158100	0.821481879922399
Sobic.001G270400	0.821471141700235
Sobic.001G344000	0.821467081555607
Sobic.002G132000	0.821406803706384
Sobic.003G308200	0.82135532271973
Sobic.003G110000	0.82134670348887
Sobic.003G104700	0.821309478949838
Sobic.004G223300	0.821308988169549
Sobic.008G131700	0.821294958183291
Sobic.006G166000	0.821238411113278
Sobic.004G095300	0.821236712106946
Sobic.004G167200	0.821205968329641
Sobic.003G426900	0.821113172364545
Sobic.009G092900	0.821105684767449
Sobic.006G080300	0.821102846072364
Sobic.001G384000	0.821096878462418
Sobic.006G031300	0.82105056648602
Sobic.006G232800	0.821042834448503
Sobic.004G003900	0.821004769468717
