locusID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sobic.002G086200	143.137739663347	1.09512266599121	0.308695151935058	0.000181576620572617	0.000573189536010498
Sobic.002G087000	98.3384226373478	0.799783873816331	0.204559247419189	6.15380980563436e-05	0.000214653353896416
Sobic.002G088800	14.8284245179081	5.07803389885244	1.0379619553731	1.38788200193052e-07	7.86838115683169e-07
Sobic.002G090200	146.158122555542	1.24229365789056	0.30224215631364	1.41789244121968e-05	5.61019877560862e-05
Sobic.002G090400	69.7560031142996	1.17879360579708	0.30784788337909	6.12786873222683e-05	0.000213833045970487
Sobic.002G090500	1441.71923878272	0.502648784721863	0.227820303052505	0.0245445183414028	0.0456962344348894
Sobic.002G092200	23.3483111401381	0.902870112379947	0.351846138400713	0.00582265737208386	0.0128668767554704
Sobic.002G093300	86.9224090304128	1.34774756463026	0.318374696942578	8.80337294933415e-06	3.63119249970516e-05
Sobic.002G093500	305.143883418186	4.02777497030289	0.276279460846484	3.35569499816869e-49	4.16933287695001e-47
Sobic.002G095300	7.23856945823209	3.24820596930027	1.06522237667299	0.000385919559808865	0.00112746792411125
Sobic.002G095400	38.8866342317657	0.868323417071028	0.343099111438355	0.00625749183032095	0.0137075898140492
Sobic.002G095600	9.62533992146063	2.94408777131774	0.71983804972998	1.09990264888466e-05	4.4518427240817e-05
Sobic.002G095700	68.148267289673	0.635474855642053	0.235254766355288	0.00530319174842901	0.0118347203272616
Sobic.002G095800	16.9564880045623	4.2307144516286	0.600048427590564	5.33210651684501e-13	6.20543240611454e-12
Sobic.002G096800	12.3750717184549	1.38429410752724	0.70043892126536	0.012682556541433	0.0256616355260518
Sobic.002G098600	6.19920987711548	2.00051628104494	0.934709252986232	0.00535539808602236	0.0119420233103757
Sobic.002G101000	381.464062200976	2.0061068286295	0.188122207840615	3.28253690133844e-27	1.2985156625631e-25
Sobic.002G101300	96.2109896495097	0.661703314870666	0.206189701299729	0.00102641005542045	0.00271661455262271
Sobic.002G103700	47.3625188407751	0.710593111883315	0.27761127152275	0.00745122819318797	0.0160182793971506
Sobic.002G103800	22.1742541931805	0.916008737616551	0.398445547229379	0.0123464085284454	0.0250491818844713
Sobic.002G104400	31.4505119578725	1.45701782014065	0.382820504220924	4.74781592298315e-05	0.000169257862859551
Sobic.002G105101	40.6740535911789	1.72531352637007	0.34548740039032	1.6055250275941e-07	9.0010416465976e-07
Sobic.002G105200	171.964522663978	0.55433494368361	0.156112020758385	0.000318248269958245	0.000947974713299565
Sobic.002G105800	36.9366856908027	0.862443740584042	0.361278446216527	0.00990768761044634	0.0206225741205681
Sobic.002G106100	48.9408184300998	0.857934537619225	0.287200888128346	0.00181323662839728	0.00452104774375539
Sobic.002G107000	110.324062778576	3.7215687827767	0.440678928564913	3.05952892470346e-18	5.69401569815857e-17
Sobic.002G109000	457.897795642625	0.922300962385193	0.17792802502944	1.29402440719319e-07	7.37895042537476e-07
Sobic.002G109600	188.509414802741	1.07505834196226	0.198967938043705	3.46168959983742e-08	2.16576558900467e-07
Sobic.002G110500	44.3891338640975	2.1828116057845	0.346300273805987	8.13516380503987e-11	7.36800282404099e-10
Sobic.002G111700	30.00116511449	1.72372124642503	0.340933753575936	1.31866406545861e-07	7.50490003447945e-07
Sobic.002G111800	46.9013764768255	2.13391476765352	0.362742792852083	9.28336532953041e-10	7.31515920093368e-09
Sobic.002G112100	224.816333380597	1.68573484020439	0.222342391175037	1.01926863105462e-14	1.41042795746641e-13
Sobic.002G112600	46.8345601341551	1.67381939428633	0.260390340932733	4.36572535796497e-11	4.06676306708427e-10
Sobic.002G113800	665.843862925596	0.840062093927449	0.201238808084879	1.93786132894202e-05	7.48133204081491e-05
Sobic.002G114700	286.684564907409	2.01287348270372	0.196280777508043	2.14998236118746e-25	7.48168418114997e-24
Sobic.002G114800	128.414801665448	0.658780460794259	0.23179027403678	0.00343561998549205	0.00801780997407886
Sobic.002G115000	387.802291855245	1.54106499200539	0.217642184106955	4.48867326637188e-13	5.26203737133549e-12
Sobic.002G115075	63.8101469433149	0.992900467033232	0.287566276465082	0.000307805613359751	0.000919352367785015
Sobic.002G115200	18.744695337513	1.20113533461391	0.499245296167682	0.00577620111581065	0.0127786227318178
Sobic.002G116200	105.993154147233	0.784184010543372	0.261181090376676	0.00168495473451436	0.00423531220701479
Sobic.002G116300	30.9494398632116	1.81080023228279	0.396629606301829	1.26950158815327e-06	6.09796257004848e-06
Sobic.002G116500	21.8776268466696	0.762705791669367	0.366133317540068	0.0252212220942598	0.0468348617418193
Sobic.002G116800	50.8752605031105	0.783227645251744	0.289843881844562	0.00480666254810842	0.0108306446151056
Sobic.002G116900	213.575336355965	0.517075269885251	0.190399159681293	0.00541901779717782	0.0120686355712709
Sobic.002G117200	38.0028628917354	1.17994310195416	0.374068788022541	0.000648162319078672	0.00178959746408529
Sobic.002G118200	736.39803690832	1.0821928306043	0.214406070903703	2.21111238468618e-07	1.21075902554371e-06
Sobic.002G120100	42.2456637500113	1.19232689957536	0.279660119230923	8.47983342375769e-06	3.51361439866972e-05
